"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"YOL039W",7435.50976069397,-0.494857150819092,0.0803127119645763,-6.16162919560429,7.20002923662872e-10,2.25247973471395e-08
"YOR271C",1577.32959064947,-0.254879135867612,0.0598612104002048,-4.25783465057933,2.06416527765686e-05,0.000272179809958803
"YOL149W",356.317806389857,-0.317731466766276,0.0940279749612366,-3.37911634167663,0.000727192272890334,0.00590374342202705
"YOL152W",388.305230075149,0.823582807203213,0.128374779729868,6.41545643884443,1.40401558337879e-10,5.17943783417538e-09
"YOR130C",235.56366557287,0.585062820649542,0.0967668649435937,6.04610701184316,1.48387556917363e-09,4.42527751517108e-08
"YOR298C-A",1690.43719262502,-0.81175998372565,0.208207543618575,-3.89880198199136,9.66697872860879e-05,0.0010368850125375
"YOR369C",23421.9666516062,-0.362373012650722,0.0845833811102859,-4.28421053750776,1.83389193565931e-05,0.000246917686358179
"YOR296W",641.837030476249,0.320418999826658,0.0631419147567016,5.07458478351973,3.88343052207041e-07,7.31505612200966e-06
"YOR260W",1775.16569754969,-0.244614089647896,0.0635947332529756,-3.8464520115972,0.000119840589339782,0.00125793197560277
"YOR163W",343.557355870884,0.228856594546743,0.0807836612798862,2.83295645333327,0.00461196683409599,0.0275080115282249
"YOR293C-A",70.8519454605794,-0.833917930023105,0.201493358017525,-4.13868694347024,3.49299189407739e-05,0.000433701834007819
"YOR243C",1937.84929156252,-0.694441224781372,0.101361996002142,-6.85110053245891,7.32839898254926e-12,3.46443276345403e-10
"YOL076W",1229.83649245532,-0.289744313367361,0.0733352997516929,-3.95095287465123,7.78406522376412e-05,0.000863963552314132
"YOR273C",195.47671698307,0.502628498808101,0.146953239024015,3.42032950172648,0.000625453282328048,0.0051974516247625
"YOR338W",166.017410807726,1.08253906264814,0.26708144513153,4.05321703316012,5.05180952937737e-05,0.000591571530577732
"YOR188W",927.858447313273,0.234566355079985,0.0732222206710555,3.2034859490776,0.00135774665271676,0.00990301615730099
"YOR382W",531.469828214107,1.13925877196648,0.430232418338286,2.64800773583431,0.0080967672417967,0.0430254525704801
"YOR075W",230.089712658209,-0.343315277250738,0.102447624719037,-3.35112969375602,0.000804825994910776,0.00642673264433211
"YOL127W",15441.0344989599,-0.416752888409552,0.082127251266503,-5.07447749660084,3.88562210178827e-07,7.31505612200966e-06
"YOR107W",157.275807155296,0.602001230585985,0.13107681782632,4.59273608078928,4.37472173712056e-06,6.79305939812735e-05
"YOL142W",400.780970170073,-0.294017287853245,0.110285601651096,-2.6659625866975,0.00767682357910439,0.0412403098332022
"YOL091W",46.4017752466017,0.980780404279245,0.179064986853384,5.47723159906349,4.32031602934192e-08,1.0211946999726e-06
"YOR317W",1686.58418638033,1.06293136435702,0.0688064793754612,15.4481289263013,7.76654030620695e-54,4.95660602342127e-51
"YOL064C",603.343959628199,0.378147629920167,0.0988644502031834,3.82491005758904,0.000130819837152257,0.0013553444816651
"snR17a",24166.5285456303,-0.516657870640153,0.133426430648655,-3.87223032294584,0.000107843969015181,0.00114519169759549
"YOL155C",3053.1687490773,0.50110910676995,0.112675955983185,4.44734728360974,8.69372244625041e-06,0.000127547900349357
"YOR315W",536.690133379505,-0.571016623548903,0.11976319253028,-4.76788077776511,1.86173895683209e-06,3.11853491404263e-05
"YOR234C",3311.94981835951,-0.582640721504571,0.0745468033156961,-7.81577070497795,5.46277390411881e-15,3.78950250609633e-13
"YOR360C",1060.82570848312,0.436115362081145,0.130888620126459,3.33195782536166,0.000862373240795454,0.00681990833055339
"YOR086C",3803.01944047641,0.250946549505013,0.0742708598770274,3.37880226404425,0.000728023515063505,0.00590374342202705
