"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"YOR367W",258.087648663881,0.474670616209711,0.11099716951569,4.27642090587378,1.89921989663348e-05,0.000101293343891816
"YOR063W",51047.4715061629,-0.531681521529374,0.0792995996921837,-6.70471885852131,2.01794500483211e-11,2.69990042365588e-10
"YOL129W",785.205193508589,0.69688386406139,0.09401448862117,7.41251560564748,1.23925867411104e-13,2.11469220806862e-12
"YOR280C",182.238596570803,-0.33872897555669,0.13617298242529,-2.48749031947311,0.0128647954734824,0.0331998078090437
"YOR313C",18.6815330635878,-1.49881023520601,0.417089431679697,-3.59349847146695,0.000326267563776826,0.00133476896924596
"YOL092W",1216.3527936123,-0.219673241622671,0.0616765521075148,-3.56169782707268,0.000368464318898534,0.00148455762828942
"YOL061W",1722.03640903562,-0.295516550227749,0.0831459859597739,-3.5541890184659,0.000379146611018635,0.00151992064794028
"YOR182C",2522.48386723261,-0.287559869545407,0.11260749069911,-2.55364778808342,0.0106601028610766,0.0282293678254733
"YOR040W",159.00614507869,-1.32007259345909,0.141170855894162,-9.35088609541879,8.69164724054917e-21,2.87409806679714e-19
"YOL136C",734.017005083496,-0.477534027487739,0.127459412482346,-3.74655757615296,0.000179277869616172,0.000779090729264258
"YOR030W",432.645830625033,0.66299042333822,0.0854076212321492,7.76266115100108,8.31655954919293e-15,1.62810684180826e-13
"YOR291W",1189.37542816793,-0.436645890244679,0.0756084827907183,-5.77509128775008,7.69113749305555e-09,7.17614612290651e-08
"YOR249C",249.737891877837,-0.487863152406006,0.114287950393423,-4.26871906204104,1.96598692584473e-05,0.00010447067910692
"YOR362C",1528.84669546052,0.633463064336143,0.0707991371341878,8.94732746721927,3.64192595358565e-19,1.08105913654808e-17
"YOL058W",2623.25498258541,-2.50328358988744,0.162468349983363,-15.4078230630383,1.45015234269142e-53,2.5013168246099e-51
"YOR347C",228.899625111313,0.723607192736253,0.178834581572348,4.04623751387543,5.20474252978791e-05,0.000250691825095143
"YOL157C",22.8284277428953,-1.10609004194802,0.335153347233693,-3.30025061983575,0.000965985221832774,0.00349825218150379
"YOL057W",1117.48317208466,0.253301073753,0.0777460643046616,3.25805654625031,0.00112178051037887,0.00398630543580896
"YOR015W",387.550573029033,0.383247548794705,0.080175211210046,4.78012521589321,1.7518604991563e-06,1.13047256881855e-05
"YOR111W",97.5614264514507,-0.424464511725583,0.172867616052172,-2.45543104844737,0.0140715744808401,0.0356070434936023
"YOL055C",187.405067679122,-0.318826487651684,0.134485882955833,-2.37070598522516,0.0177541479031932,0.0431974730911853
"YOR198C",5967.25438440035,0.390331280799233,0.0791868538958639,4.92924344882479,8.25486577854498e-07,5.55723137116815e-06
"YOR012W",26.525516648354,0.661610754668709,0.249747282157847,2.64912093918425,0.00807014466861145,0.0223831652651362
"YOR034C",500.102273098075,-0.331132594882475,0.134946314655764,-2.45380984080346,0.0141351707650206,0.0357269939890539
"YOR374W",710.602413713458,1.49933830651236,0.143268496549376,10.4652337577621,1.24768198571686e-25,5.52965724503126e-24
"YOR018W",324.357092889856,0.448246419660202,0.0972419499868606,4.6095992493031,4.03445898811621e-06,2.42904879831676e-05
"YOR327C",568.055030390264,0.271656106993207,0.0740236677757738,3.66985472560053,0.000242688351484941,0.00101839006014767
"YOR348C",32.8092750706701,-0.67522918493478,0.260946116868794,-2.58761921057554,0.00966417489727444,0.0259772037218832
"YOL115W",677.280365462356,-0.276715525766738,0.0704086732175046,-3.93013407470293,8.48985077520719e-05,0.000391773157247811
"YOR066W",301.082693677603,-0.720964829838668,0.140357857420373,-5.13661894737658,2.797253277975e-07,2.02864436591324e-06
"YOL096C",146.368773345693,0.319319139282337,0.125164336718178,2.55119906879961,0.0107352988410507,0.0283696385936172
"YOR020C",1339.69213295592,0.953618588671237,0.119008591965911,8.01302303403772,1.11922667270741e-15,2.38893131278216e-14
"YOR356W",798.639062623115,-1.78637099727104,0.121933750365165,-14.6503407950731,1.34041697607733e-48,1.71090822826511e-46
"YOR208W",399.115815151729,1.28470085771423,0.0913868381802217,14.0578324329452,6.89663828731306e-45,7.72181500870736e-43
"YOR221C",292.052243247104,0.740267504446179,0.0955353216089304,7.74862628794438,9.28919578932726e-15,1.78028971554014e-13
"YOR344C",398.433362609462,-1.74153681973617,0.158933535146269,-10.9576422504754,6.106968337672e-28,2.95262666144111e-26
"YOR269W",265.760308117933,-0.504250500847762,0.128677506174903,-3.91871521167318,8.90222225806869e-05,0.000409322640136847
"YOR377W",510.271281601632,0.386480776929927,0.0909770871237927,4.24811113598353,2.15580449793784e-05,0.000113424108044842
"YOR156C",240.710712899589,-0.642464878375275,0.112432183804805,-5.71424352559643,1.10193102648124e-08,1.00464625871475e-07
"YOR329C",537.519441533571,0.266933701477105,0.102732557896331,2.59833597978231,0.00936767862646007,0.0252895621802319
"YOL040C",15915.715442993,-0.285585826040152,0.0754934830871096,-3.78292025168084,0.000154999086691312,0.000679398469274693
"YOL159C-A",22.5939192412139,-0.968423535289654,0.313215853651541,-3.0918726622537,0.00198898150197379,0.00662509391732605
"YOR045W",228.277379446425,0.304098902466818,0.11015499257511,2.76064566260548,0.00576872267624556,0.016834013772199
"YOR087W",537.298459632257,-0.420537276451983,0.106168543356012,-3.96103462625279,7.46257089767356e-05,0.000348144206644391
"YOL086C",67967.6734716319,-0.345644793945685,0.117578294286909,-2.93969899837344,0.00328531229570479,0.0102127925334574
"YOL121C",4818.96385763462,-0.177546132134016,0.0718888815801057,-2.46973006439356,0.0135215040692914,0.0344763239992879
"YOL126C",1371.23273274742,-2.83665019130332,0.122640717771816,-23.1297585568699,2.3242643493149e-118,1.48334550773277e-115
"YOR169C",164.899908345254,0.418793377737009,0.115870950288093,3.61430864850726,0.000301150135911206,0.00124156341562359
"YOR225W",119.218206597115,-0.595712879725341,0.144703152362856,-4.11679268901854,3.84181351375416e-05,0.000190953690379899
"YOL093W",349.265794379217,-0.291287999015939,0.121706250758469,-2.39336925754135,0.0166944300328196,0.0410731890784329
"YOR136W",1380.91317584122,0.414309690569668,0.172607343415832,2.40030164633,0.0163815662829214,0.0404281345775731
"YOR192C-C",11.2218826490021,-1.37483179101073,0.497923072652756,-2.76113292699235,0.00576012268892912,0.0168190340353398
"YOR205C",437.459484393335,0.435962860896901,0.0899392347270983,4.84730454089073,1.25150235281189e-06,8.23411135633554e-06
"YOR195W",897.8773070723,0.444367675062068,0.122929396988713,3.61482026225889,0.000300556066654783,0.00123991520193331
"YOL086W-A",105.598156623531,-0.724446531695428,0.154767368472065,-4.68087387443168,2.85654647999731e-06,1.77511973080261e-05
"YOR304W",1048.21968820003,-0.250935845803693,0.0586754425298017,-4.27667581162666,1.89704748081639e-05,0.000101293343891816
"YOL163W",13.0137603842074,-1.13389445851336,0.428104982702147,-2.64863644276306,0.00808172189112263,0.0223958094264632
"YOR074C",447.804811204186,0.583698811972016,0.0928201995512507,6.28848908743971,3.20570597904733e-10,3.62744956707093e-09
"YOR117W",2073.63693220926,0.843196808250788,0.0554695368071503,15.2010789486545,3.47844266485689e-52,5.16265606677133e-50
"YOR151C",8020.19078120436,0.965121726197344,0.0547657085389873,17.6227378763899,1.64830993082429e-69,5.00929237072412e-67
"YOR047C",598.392080745908,-0.263417827406534,0.0964901433505666,-2.72999726458576,0.00633348510657837,0.0181664278427789
"YOL014W",65.4302319294729,-0.89458780717781,0.204506725210464,-4.37436864854769,1.2178442520556e-05,6.74677258387054e-05
"YOL060C",842.670169605099,0.347035395771974,0.120194796192989,2.88727471374685,0.00388594780228557,0.0118888393452476
"YOR096W",14950.8716730193,-0.276707391688046,0.0685576702539837,-4.03612594568829,5.43410524762934e-05,0.000260559426674458
"YOL140W",536.897648233551,-0.838878246437048,0.103016583684656,-8.1431378952047,3.85163178873133e-16,8.59479513135782e-15
"YOL062C",652.03499226582,0.375195245399303,0.0725382333280788,5.17237914662678,2.31131989940603e-07,1.708307320638e-06
"YOR027W",5057.91994152866,0.726528708165756,0.271918734652484,2.6718596976934,0.00754321799927159,0.0211701043409636
"YOR192C-B",65.1550122845833,-1.64136068294681,0.269720977123398,-6.08540240530083,1.1619908882212e-09,1.22171760273932e-08
"YGL087C",265.901794619163,-0.313606099761752,0.106956372583815,-2.93209363954447,0.00336685214096754,0.0104560829020218
"YGL156W",423.838040594478,1.2644898592422,0.0949094622744738,13.3231168835975,1.69864958882734e-40,1.57112777911538e-38
"YGR251W",155.655061893414,-0.459632456092047,0.132056665776908,-3.48056990071621,0.0005003482451391,0.0019388114756999
"YGR162W",8510.53208820313,-0.206570029856414,0.0811873436655991,-2.5443624650075,0.0109477415376174,0.0288117470074534
"YGR005C",527.814023945813,0.379988403122914,0.0983182015507863,3.86488358339865,0.000111142197494809,0.000500924791251321
"snR46",649.553706683992,-1.04018592045554,0.311677728048971,-3.33737648489307,0.000845733027469019,0.00310199320764786
"YGR141W",406.887518235152,0.355619937992825,0.110119265739902,3.22940709423897,0.00124047178464592,0.0043714472278356
"YGL097W",1381.94691389315,0.285252088187903,0.0647237730627302,4.40722279758686,1.04704472223893e-05,5.88225300821201e-05
"YGR030C",155.275855513013,-0.348496061789318,0.146095340300542,-2.38540162247751,0.0170604847091687,0.0418126011574174
"YGR224W",189.869888010206,0.333873055935449,0.13164204193342,2.53621906065776,0.0112056613498416,0.029441964073565
"YGR142W",370.972209533375,1.01895570968432,0.418303256434732,2.43592583612437,0.0148537296099757,0.0372627760891764
"YGR186W",1654.57220962495,0.426796650549802,0.0685775675154875,6.22356064836238,4.85996824422426e-10,5.31101324223274e-09
"YGR082W",595.250080290456,-0.264135628092747,0.0912922476986554,-2.89329745680736,0.00381220074990034,0.0116912374751869
"YGL028C",896.63207831489,-1.34551662259379,0.106280036584287,-12.6601068821302,9.83653383468381e-37,7.84709486661901e-35
"YGR167W",1568.02376729579,0.672533751101147,0.0591391104391808,11.372064038616,5.76089537136165e-30,3.14239609060086e-28
"YGR041W",454.593853541318,-0.504387106809851,0.112310325302266,-4.49101278490976,7.08852954986145e-06,4.09773510753766e-05
"YGL168W",278.032621554734,0.440233788147675,0.118632376779794,3.71090759620235,0.000206517484011228,0.000884560122791715
"YGL228W",1576.17065727001,0.325945330213706,0.0836111607117774,3.89834715173131,9.68515035564409e-05,0.000442452609661565
"YGR183C",116.562731846114,0.518489734689153,0.19855188451454,2.61135640166228,0.00901838531913313,0.0245020583681173
"YGL050W",274.735824484657,-0.385715952283572,0.109253180858412,-3.53047800762384,0.000414809499093404,0.00164633969105355
"YGR086C",3672.52690223566,-0.321284484102548,0.067299369787161,-4.77395977285721,1.8063847878064e-06,1.15887954212126e-05
"YGR228W",7.25393762289302,-1.92472702940475,0.69030598141203,-2.78822302172103,0.00529980449812613,0.0155867982981755
"YGL098W",162.199748995647,-0.290536576849694,0.117848318156138,-2.46534342954949,0.0136881983683445,0.0348178883964825
"YGR240C-A",40.1197946948755,-0.665609244449024,0.248598751132948,-2.6774440395039,0.00741862440567258,0.0208571193643183
"YGR172C",690.020774132789,0.420601772532953,0.086826421142585,4.84416801934342,1.27143308298925e-06,8.34803079798088e-06
"YGL026C",6980.82922177003,0.565653535788993,0.058484508472522,9.67185243686806,3.97123711196327e-22,1.44002473003123e-20
"YGR161C",131.974266095153,0.818398342662261,0.175928430568992,4.6518822456119,3.28918894411157e-06,2.01488113259427e-05
"YGR274C",965.689593302445,0.20399567143298,0.0610728998347325,3.34019953178917,0.00083718217163966,0.00307416376260317
"YGL037C",715.11893299809,0.991499187549035,0.141722406837214,6.99606512248904,2.63251210995541e-12,3.89807245608711e-11
"YGL252C",828.274162146294,0.231521893673739,0.0727339200168739,3.18313509872734,0.00145689619876608,0.00503533933679559
"YGR260W",1293.27671964684,-0.887733731584652,0.105716730290408,-8.39728706275739,4.56912087233084e-17,1.11298203844334e-15
"YGL121C",26.888652094875,-0.696409898730509,0.289522654743378,-2.40537273101402,0.0161559782438414,0.0399641291287581
"YGR130C",1280.88560180666,0.34027722637121,0.0992739160492585,3.42765995251329,0.000608807531079302,0.00230837626596058
"YGR097W",1011.91214469996,0.883376491667857,0.141685677945188,6.23476207672588,4.52465241491217e-10,4.98428137510766e-09
"YGL170C",61.27016003572,-0.967716888480379,0.236592942170051,-4.0902187512628,4.30966525083683e-05,0.000212060783583968
"YGL166W",36.3063840153518,0.922603711560723,0.22444593645132,4.11058327073267,3.94660918980775e-05,0.000195705204734678
"YGL104C",215.069171438553,0.913755949772008,0.123085545591061,7.42374699956947,1.138525448878e-13,1.95324446632779e-12
"YGR195W",505.568381150356,0.228483834849908,0.0907576838317861,2.51751504890086,0.0118185920607927,0.0308497620009568
"YGR250C",582.386843144752,0.252572662805527,0.101379021999513,2.49137008647351,0.0127251494358175,0.0329326454579834
"YGL155W",452.805790844174,-0.24632305323593,0.0819796689564058,-3.00468465378796,0.00265856328431272,0.0085132718918634
"YGL125W",490.982975351362,-0.561622543366619,0.12813568151471,-4.38303005632465,1.17039958262658e-05,6.52357217146101e-05
"YGR038W",389.941579540032,0.264164606008594,0.10122108910706,2.60977834104501,0.00906009070029778,0.0245723287819
"YGL094C",1496.27200390274,0.383610681925729,0.0592733217137494,6.47189445157659,9.67817210297786e-11,1.16320328363851e-09
"YGR163W",310.16635405921,-0.533333302656326,0.0945344411039651,-5.64168250669391,1.68396410612767e-08,1.49472307723321e-07
"YGR279C",6217.80685057145,-0.536002726893882,0.0652289650263026,-8.21725021511145,2.08222334079392e-16,4.76299260248989e-15
"YGL022W",5192.84161571508,0.364914010072031,0.0488356352335712,7.47228961652121,7.88113109820613e-14,1.37801037448634e-12
"YGR271W",1490.11046371191,-0.25902470078432,0.0605714799644744,-4.27634756384092,1.89984538762933e-05,0.000101293343891816
"YGL176C",346.754393897908,0.382977697760621,0.092359682705982,4.14658957826645,3.37464187365094e-05,0.00016998393399874
"YGR031W",98.2796751220758,-0.46570622600469,0.177929929644737,-2.61735744477919,0.00886134934282107,0.0241473661425636
"YGR182C",271.081275931613,0.333815848055313,0.0978005268841926,3.4132315917949,0.000641973617325113,0.00242287145225835
"YGL113W",277.115665409878,-0.483394855279175,0.0974466328432483,-4.96061116915921,7.02717305918798e-07,4.79139086151043e-06
"YGL162W",137.176268460099,-0.728154149843463,0.183370650815241,-3.9709416234615,7.15891208659424e-05,0.000335695642444118
"snR10",49.5265331176783,-2.16197538024317,0.399907307445323,-5.40619123479949,6.43790591947418e-08,5.24448753586575e-07
"YGL196W",359.725383341125,-0.506122839450493,0.10869247093877,-4.65646640543859,3.21682741334115e-06,1.98164020771653e-05
"YGR230W",50.4925151089931,-0.933406231532002,0.312447180769267,-2.98740487667032,0.00281356836660292,0.00893787621486303
"YGR166W",415.106373384626,0.351092131971186,0.0839813803293954,4.18059491989911,2.90747411179743e-05,0.000148443998251929
"YGR122C-A",5.24373686879179,-1.89855230186427,0.778962647961172,-2.43728284897031,0.0147980992112608,0.0371378172104862
"YGR157W",6148.47046835972,0.632026055812485,0.0922713120996634,6.84964851404547,7.40316570068767e-12,1.04068289651517e-10
"YGL240W",119.566387297533,0.386621352719269,0.127240360666882,3.03851192100478,0.00237749698107073,0.00769041344814669
"YGR085C",2491.10597265302,-0.303787149226027,0.0634062152436916,-4.79112572889692,1.6584815474347e-06,1.07347152492173e-05
"YGL146C",40.348052786222,-1.06775807783739,0.243829098072213,-4.3791249128156,1.19156820995989e-05,6.62998109499915e-05
"YGL167C",3600.18267237032,0.456461845005406,0.068620616120034,6.65196366361596,2.89208113574713e-11,3.76678812415065e-10
"YGR050C",40.2575306533354,-0.609624454570921,0.256748420600112,-2.37440391316142,0.0175773104944154,0.0428816496847704
"YGR217W",1201.23455399759,-0.153466132487027,0.0577647313993471,-2.65674450082808,0.00788992144613247,0.0219596505317128
"YGR068C",231.72284195763,-0.488985810845995,0.144026774646144,-3.39510352882215,0.000686026539699402,0.00257239798846156
"YGR177C",373.202485542298,-1.29148731771826,0.126704283387819,-10.1929254732869,2.13248591689556e-24,8.7240545651458e-23
"YGL188C",101.008590383346,-0.349133161330298,0.148789552042314,-2.34648976717806,0.0189511865830692,0.045571391399076
"YGL065C",580.302079219058,0.261382905869873,0.100700818463624,2.5956383459216,0.00944153848890306,0.0254674127794503
"YGL100W",725.376148111751,0.421741261400131,0.0801850777355085,5.25959783678516,1.44370799535418e-07,1.09949217498214e-06
"YGR288W",84.4300537056843,0.529932590588042,0.148991356481473,3.55680089840607,0.000375398450162495,0.00150773625483766
"YGL204C",53.2702448055888,-1.21403079181169,0.216227678951897,-5.61459475353185,1.97023442118538e-08,1.73282618538119e-07
"YGR270W",2015.49763300595,0.411406843780908,0.069491116128679,5.92027969473238,3.21394557659795e-09,3.18995344787685e-08
"YGR204W",7375.92285874221,0.861568490645038,0.123264762495481,6.98957652781447,2.75717188328543e-12,4.07321087016842e-11
"YGR266W",792.618716656879,0.51325372536729,0.0714097937944704,7.1874416392312,6.6016605062824e-13,1.03517929609568e-11
"YGR252W",361.232165190004,-0.253474206948429,0.0906500567106784,-2.79618365554282,0.00517100064195699,0.0152431067422492
"YGL106W",1168.58640876933,0.357072361805511,0.0780726275472049,4.57359221821522,4.79432515871638e-06,2.85157345414053e-05
"YGR284C",1410.8079598218,0.661026909230143,0.100634977595354,6.56856020665184,5.08040908445369e-11,6.39510271735373e-10
"YGR032W",2951.58604270396,3.17149295415784,0.129450444395112,24.4996683400926,1.48921304101324e-132,1.35773680396379e-129
"YGL016W",1660.81585772069,-0.589240070870872,0.0944293389269012,-6.24001054721997,4.3754139025357e-10,4.84789783437202e-09
"YGR255C",610.489182746897,0.300920839822076,0.0824245005811399,3.65086640137838,0.000261357170974912,0.00109161090651956
"YGR200C",1900.74687373962,-0.249040267688364,0.0796431724030768,-3.12695062456783,0.00176629588713959,0.0059896388691418
"YGR191W",1505.28253887604,-0.294745409089034,0.0921276808170061,-3.19931432632597,0.00137754887803321,0.00480410761727211
"YGL227W",388.6719555544,0.486279014777724,0.126377432232087,3.84783110551489,0.000119168159408053,0.000534456214576382
"YGR081C",385.284984833752,-0.363452931758869,0.123188897808585,-2.95037083880411,0.00317392719874544,0.0099196882381946
"YGL194C-A",29.0953407323919,-1.76419946748968,0.341477944239335,-5.1663643208921,2.38691325488109e-07,1.76107287776313e-06
"YGR148C",7857.22906223497,-0.418145160711333,0.0782358326901219,-5.34467578772416,9.05790334295995e-08,7.18999242969781e-07
"YGL136C",402.843854979782,0.86167363652846,0.0816436631535013,10.55407858058,4.86388187657163e-26,2.1860066293155e-24
"YGL189C",13980.4510475354,-0.332262827052736,0.0795364530925499,-4.1774911268184,2.9474215826941e-05,0.000150243167258416
"YGR122W",215.345847501348,-0.271535296576896,0.113993117845702,-2.38203236922109,0.0172173839650304,0.0421162684801931
"YGR079W",833.788605269639,-0.926092005381921,0.108710970545889,-8.51884589689132,1.61151099564968e-17,4.1138652696945e-16
"YGL105W",6369.64546505746,0.263920126134734,0.0587170804698273,4.49477603489421,6.96432082952491e-06,4.04057232127527e-05
"YGR026W",1336.89870505748,0.318876981946035,0.0858051898363025,3.71629015161416,0.00020216940424874,0.000869437424471335
"YGR278W",206.825489587729,-0.246521152269164,0.103698823437371,-2.37728012814004,0.0174408373214858,0.0426138682181172
"YGR089W",969.048602216548,0.29690179385955,0.0803821008301096,3.69363068137598,0.000221074815871297,0.00093747473414659
"YGL117W",228.996200923872,-0.871482971716218,0.232633859816032,-3.74615704010324,0.0001795642071341,0.000779577394510084
"YGL186C",713.347712831585,-0.400157657522781,0.0960722541134216,-4.1651740267316,3.11115156038859e-05,0.00015733256147702
"YGR137W",67.0032093725469,0.485355638951505,0.173402332354966,2.79901447898606,0.00512588389198611,0.0151310781677407
"YGL055W",4617.28410880818,-1.0851758794488,0.140161251920143,-7.74233866052426,9.76045893689572e-15,1.86500745315175e-13
"YGL184C",105.540753991908,-2.41864627954936,0.281149167141743,-8.60271543443694,7.78518336065279e-18,2.02796082480351e-16
"YGL151W",1015.39267009682,0.38764050866906,0.0853161887745614,4.54357507334695,5.53080949711421e-06,3.2502418241789e-05
"YGL230C",11.5677935585858,-1.1679653398964,0.444580777841481,-2.62711614651241,0.00861119359657809,0.0236169478011867
"YGR096W",93.6248501082779,-0.507099142798974,0.168858777035804,-3.00309614756626,0.00267247985257599,0.00854497315588176
"YGL013C",1055.66190881508,0.268969422322868,0.0601978047182894,4.46809353898498,7.89197974161576e-06,4.50997503011878e-05
"YGL076C",7013.79520260569,-0.627318153041457,0.0722225086772633,-8.68590920657046,3.75724926453297e-18,9.99115200260392e-17
"YGR067C",33.7165969614163,-0.996739154714936,0.305283635407327,-3.26496097108196,0.00109479160516344,0.00390988249812708
"YGR094W",16857.7500166521,-0.19579505893578,0.0679385580515703,-2.88194310493251,0.00395231091372212,0.01204567729292
"YGL226C-A",296.371375428057,0.431901131883757,0.11331916110574,3.81136894828176,0.000138199317494796,0.000612917334434878
"YGR175C",5470.86250129987,0.304597454982484,0.0699898315158084,4.35202440676951,1.34886241774704e-05,7.38921884125461e-05
"YGL008C",90756.4956380161,-0.928441749083772,0.0608399124320847,-15.2604057430258,1.40372755878135e-52,2.23964732003564e-50
"YGR108W",538.596906195302,-1.09642490790018,0.162511498649359,-6.74675279603363,1.51190539440438e-11,2.05297451640187e-10
"YGR218W",4368.3982134167,0.46806686407926,0.0632843845024109,7.39624581576564,1.40088573481387e-13,2.37147288052576e-12
"YGL009C",14894.0166639744,-1.39458960743424,0.0910282124248508,-15.3204107856733,5.58633392524242e-53,9.38210081865713e-51
"YGL095C",485.438686070924,0.242514649939867,0.0777870796580188,3.1176726392873,0.00182285151750068,0.00616177880544985
"YGL137W",6745.54007045706,0.91819016159694,0.0687930418283328,13.3471371114568,1.23089213983346e-40,1.17047331941784e-38
"YGR001C",656.94656030045,-0.456813204725164,0.0963024163351926,-4.74352796232203,2.10027936879121e-06,1.33108072806608e-05
"YGL173C",9484.82860808866,0.141718696984977,0.0532870037542161,2.65953585303179,0.00782484013460257,0.021797524984301
"YGL086W",730.046853558693,0.334857006342088,0.0878840766154716,3.81021248942767,0.000138847401050145,0.000614936928176286
"YGR223C",315.79224424819,0.434381135863848,0.0967154500450743,4.49133138150528,7.07793249225192e-06,4.09531869134648e-05
"YGR077C",534.041698893885,0.218478792204901,0.0813257491019233,2.68646516776731,0.00722124770513979,0.0203920366611514
"YGR285C",9752.40138769577,0.463390706742076,0.0514572695180912,9.00534970241976,2.14979567141711e-19,6.56459137559044e-18
"YGL207W",5364.93225647166,1.00722562342894,0.0666109845129474,15.1210139107487,1.17716069509832e-51,1.70741808093579e-49
"YGR261C",1487.41722989145,0.280759219634004,0.0644794986875061,4.35424011273222,1.33529286356111e-05,7.32116757323625e-05
"YGR196C",613.757149631263,0.325795500422073,0.0752717161675903,4.32825923214902,1.50292510259903e-05,8.16312170620171e-05
"YGR136W",330.285682491513,0.438466034882217,0.124431408184576,3.52375691378351,0.00042547439492011,0.00168656993067089
"YGL159W",194.543357898723,-0.816074786516744,0.122086194662364,-6.68441496414599,2.31848980662953e-11,3.07841891734562e-10
"YGL254W",142.045761640816,-0.348918637145982,0.131343625056542,-2.6565327171058,0.00789487898729948,0.0219638699637948
"YGL063W",119.888591280803,-0.804756467277469,0.156736376123199,-5.13445881028222,2.82957052763569e-07,2.04975245259603e-06
"YGL035C",772.815439616283,-0.51764807254166,0.0857949341073129,-6.0335505578241,1.60395776482268e-09,1.6590694416691e-08
"YGR034W",10520.7447313629,-0.433796073247712,0.0752299170363418,-5.76627079142139,8.10448038806808e-09,7.52879095147751e-08
"YGR118W",8195.23388335543,-0.430325991104223,0.0612921427484545,-7.02089977291704,2.20443953225958e-12,3.31809742803788e-11
"YGR232W",443.512755404945,0.469522815142625,0.0920760317315786,5.09929464066593,3.40921518911527e-07,2.42559769642516e-06
"YGL142C",569.421190974738,-0.248665485186566,0.10170700219796,-2.44492001349691,0.0144884270238149,0.0364953054576856
"YGL143C",177.864023817048,-0.596338772075116,0.115883157999535,-5.1460348714134,2.66049987054728e-07,1.94049259129517e-06
"YGL253W",14527.8282760936,-0.50081505935272,0.118247027864447,-4.23532894143294,2.28217378809521e-05,0.000119188487034563
"YGR263C",170.89935509959,-0.407382232033971,0.129859150404556,-3.13710840371923,0.00170623029352114,0.00580445721388693
"YGL049C",1547.26118439699,0.326981409385086,0.0618326036526292,5.28817145113349,1.23545152150176e-07,9.56875195415565e-07
"YGL202W",5883.09904337592,0.238508112667846,0.0512399503927214,4.65472957799205,3.24406194232258e-06,1.99264709488957e-05
"YGR133W",122.894217224031,0.380756084302189,0.13006429493005,2.92744511095042,0.00341759379725971,0.0105981941759531
"YGL077C",1723.40527782582,-0.38998838430419,0.0537416243760372,-7.2567286313378,3.96564169973e-13,6.34303892924233e-12
"YGR016W",28.4146120196137,-0.893450552231694,0.292989737599646,-3.04942609782648,0.00229279035266847,0.00745419665345399
"YGR287C",80.5445592205591,0.611128620185827,0.180198876784149,3.39141192826561,0.000695335068075266,0.00260271460671926
"YGR180C",5626.18105788923,0.159455267028548,0.0671449357136103,2.37479216167046,0.0175588340549387,0.0428529556170626
"YGR116W",4969.850379524,0.52261461923188,0.0798309068985788,6.54651988227862,5.88933118707964e-11,7.34552963973412e-10
"YGL181W",406.745853862221,0.322645476101678,0.104393919235037,3.09065392377173,0.00199716260000356,0.00664540756685232
"YGR202C",329.727964023585,-0.990864289619399,0.113719637338935,-8.71322062579381,2.95361015184534e-18,7.98726270723599e-17
"YGR203W",80.7764468569902,-1.09965760006975,0.176865589612815,-6.2174762342243,5.0521464936636e-10,5.49281071934601e-09
"YGR214W",13161.7896504518,-0.404699606298446,0.0622501334493455,-6.50118455774492,7.96899916038794e-11,9.68726716982778e-10
"YGR176W",11.6697857407216,-1.04603919355006,0.44037475121463,-2.37533871018922,0.0175328530971431,0.042822299451193
"YGL263W",59.9752169900773,2.00048227945403,0.297888770659146,6.71553437555742,1.87378245262383e-11,2.51757465529374e-10
"YGR007W",812.676767461154,0.410857263895662,0.064772403960708,6.34309117421201,2.25200060103873e-10,2.58494025824266e-09
"YGR241C",448.723150526057,-0.453253156320431,0.0915478750332766,-4.95099592596418,7.38346495435227e-07,5.00757421239917e-06
"YGR127W",181.002217649631,0.28256108792867,0.11360085484458,2.48731480335469,0.012871144831983,0.0332027673070799
"YGL038C",476.068841333737,0.428446843517441,0.108539320654134,3.94738829149954,7.90083623075011e-05,0.000366713722361071
"YGL047W",167.626559371911,0.360956063736104,0.147565540867471,2.44607285423282,0.0144421813972052,0.0364164368537984
"YGR244C",784.975779606684,-0.90168121235137,0.0964393277480427,-9.34972519413554,8.78757441459303e-21,2.89084020174911e-19
"YGR289C",65.4247229845801,0.493638309195128,0.188967868677224,2.61228701286943,0.00899387132546985,0.0244458632023631
"YGL089C",3307.33393675558,-3.92964970705903,0.141437310661732,-27.7836851441367,6.83020097808786e-170,8.71806852843135e-167
"YGL242C",452.169101366129,0.957568319947938,0.0945793417587462,10.1244976137655,4.30182156705054e-24,1.70523138142339e-22
"YGR004W",217.720582021415,-0.33766901172037,0.109772532064113,-3.07607928295898,0.00209742066404509,0.0069284361687038
"YGR209C",1741.81030403806,0.253131389817425,0.100001420486099,2.53127794172295,0.0113647752846581,0.029810931305667
"YGR052W",25.9271910669725,-1.85187222238306,0.403453752314415,-4.59004833084284,4.43143388569163e-06,2.65055398861143e-05
"YGR003W",434.940964923892,0.251169543192475,0.0932727504035217,2.69285018513823,0.00708440946242262,0.0200410909526512
"YGR219W",54.9870267959585,0.485756802344362,0.181552323378091,2.67557469552593,0.00746012472749564,0.0209553327512664
"YGR170W",866.498136175269,0.227432471016533,0.0778962039973527,2.91968618938431,0.00350384018322134,0.010834063977383
"YGR246C",509.762306659217,0.210730859698283,0.0766642985522897,2.74874829193867,0.00598233066088207,0.0173148454774374
